"user.id","age"
17054,19
17056,21
17059,23
17062,19
17063,17
17066,24
17072,19
17074,21
17078,20
17079,18
17082,22
17083,20
17088,19
17089,20
17090,16
17092,19
17094,18
17096,24
17100,21
17101,20
17107,16
17108,23
17110,23
17112,17
17116,19
17117,24
17121,18
17132,23
17136,19
17139,23
17140,20
17142,17
17146,16
17150,24
17151,19
17153,17
17154,23
17155,17
17157,21
17165,23
17166,23
17168,22
17169,22
17173,24
17175,23
17187,24
17191,24
17192,17
17193,20
17207,23
17210,17
17214,18
17218,23
17224,23
17227,20
17231,20
17232,20
17235,18
17238,24
17239,17
17241,24
17244,24
17247,22
17249,22
17254,21
17256,19
17257,17
17259,21
17260,16
17261,18
17264,23
17270,19
17271,24
17272,22
17275,23
17281,24
17282,16
17289,21
17294,22
17295,23
17296,18
17297,23
17298,20
17299,21
17319,23
17321,17
17325,23
17329,19
17335,20
17337,20
17338,20
17350,17
17351,20
17352,23
17355,24
17356,22
17357,23
17358,21
17359,22
17361,23
17365,23
17380,22
17384,23
17385,19
17388,22
17390,21
17392,21
17395,22
17400,16
17402,23
17403,18
17405,24
17406,17
17408,17
17413,20
17416,18
17417,17
17420,22
17421,22
17424,22
17428,21
17430,20
17431,24
17432,21
17433,23
17434,24
17436,17
17439,22
17448,23
17457,22
17467,18
17468,16
17470,18
17471,20
17477,21
17479,17
17485,21
17490,17
17491,17
17494,16
17503,17
17507,23
17513,18
17515,16
17518,17
17521,21
17526,23
17529,23
17530,19
17532,21
17535,18
17540,17
17541,17
17544,24
17546,17
17552,23
17553,17
17555,20
17557,24
17558,16
17559,23
17560,18
17561,16
17565,17
17566,17
17569,18
17570,17
17574,22
17576,23
17579,21
17581,22
17582,24
17585,22
17586,19
17587,24
17598,18
17599,21
17603,19
17607,24
17609,24
17611,17
17613,20
17617,22
17619,23
17621,21
17628,17
17630,24
17635,16
17644,19
17645,18
17647,23
17648,24
17652,23
17658,21
17660,21
17665,21
17667,20
17668,18
17672,23
17673,24
17674,24
17680,21
17682,24
17684,21
17686,20
17695,17
17696,22
17697,20
17699,21
17700,16
17704,16
17709,20
17712,17
17720,23
17721,20
17724,21
17725,23
17726,23
17729,24
17734,16
17736,20
17738,21
17739,18
17746,23
17751,21
17752,22
17758,23
17759,24
17764,18
17768,20
17774,19
17775,24
17777,19
17779,18
17780,24
17782,17
17787,17
17788,23
17790,17
17792,16
17793,17
17795,17
17797,17
17798,24
17800,19
17801,23
17804,24
17813,24
17820,18
17821,20
17822,21
17825,21
17827,19
17830,20
17836,17
17843,24
17846,20
17851,24
17852,24
17855,21
17856,22
17859,22
17861,16
17863,22
17865,16
17866,21
17867,20
17869,22
17870,24
17872,19
17874,20
17877,19
17878,20
17881,18
17882,24
17884,21
17887,24
17889,24
17891,22
17892,24
17894,17
17898,23
17899,17
17900,17
17902,16
17903,21
17912,19
17913,24
17915,18
17919,24
17924,19
17929,17
17932,18
17940,17
17943,24
17944,24
17945,21
17946,17
17949,17
17951,19
17956,18
17958,21
17967,24
17971,19
17972,22
17973,17
17976,20
17995,24
17996,24
17997,21
18013,20
18014,23
18016,24
18019,19
18020,17
18024,23
18025,16
18032,24
18035,18
18036,21
18039,21
18044,21
18046,23
18047,17
18048,21
18050,24
18053,20
18054,16
18056,24
18057,16
18059,21
18060,24
18066,23
18067,18
18068,20
18069,20
18071,17
18072,16
18076,18
18080,20
18085,22
18088,22
18089,20
18092,20
18100,17
18101,22
18106,16
18108,24
18110,19
18112,24
18116,19
18127,23
18130,24
18132,24
18134,19
18136,18
18140,18
18141,17
18143,22
18145,24
18146,23
18147,17
18150,17
18151,24
18152,17
18153,22
18154,18
18157,17
18159,24
18161,16
18163,17
18164,18
18166,20
18168,21
18169,24
18170,20
18173,22
18174,23
18178,22
18179,24
18181,22
18189,17
18190,24
18192,18
18195,22
18201,21
18203,24
18204,22
18208,24
18211,24
18212,21
18214,23
18218,21
18222,17
18223,20
18225,24
18226,22
18227,23
18229,17
18233,24
18239,17
18240,16
18241,21
18245,18
18246,19
18252,19
18257,22
18258,20
18267,22
18271,21
18273,16
18276,17
18279,20
18280,22
18285,17
18287,23
18288,17
18291,24
18294,17
18296,18
18300,16
18302,17
18303,23
18304,19
18306,17
18308,23
18315,18
18316,20
18317,17
18320,18
18321,21
18323,18
18325,19
18326,17
18329,16
18331,24
18337,18
18338,20
18339,23
18343,19
18346,23
18347,18
18348,23
18349,23
18354,21
18355,18
18361,21
18362,22
18365,24
18373,18
18381,22
18386,22
18390,24
18393,24
18396,23
18404,22
18407,22
18408,16
18411,21
18412,23
18413,16
18416,24
18422,22
18423,19
18426,23
18427,20
18428,17
18430,18
18431,17
18433,17
18440,23
18441,20
18448,24
18453,18
18455,17
18457,22
18458,24
18459,18
18461,21
18462,17
18463,21
18466,19
18468,18
18470,20
18473,21
18475,23
18480,16
18482,22
18486,18
18488,19
18493,24
18495,18
18498,24
18499,16
18501,18
18504,21
18505,19
18510,17
18512,24
18515,21
18516,24
18521,18
18526,18
18527,20
18528,22
18535,23
18537,18
18538,22
18539,18
18546,18
18549,19
18550,24
18552,23
18554,18
18555,24
18559,21
18560,16
18563,23
18565,24
18569,16
18571,17
18572,18
18577,18
18578,18
18580,24
18581,19
18582,20
18585,21
18588,22
18591,23
18592,21
18596,22
18598,23
18600,22
18604,24
18606,23
18610,18
18613,18
18616,23
18620,19
18621,18
18623,21
18624,20
18625,18
18628,19
18630,24
18631,17
18637,22
18639,19
18641,22
18659,23
18661,24
18664,18
18666,24
18667,24
18668,23
18674,17
18676,21
18679,24
18681,24
18682,17
18684,24
18689,24
18690,18
18696,20
18699,24
18707,22
18709,24
18711,22
18713,22
18714,21
18717,22
18719,17
18720,22
18721,19
18722,19
18726,17
18729,22
18730,19
18733,22
18734,19
18737,22
18740,23
18742,24
18743,23
18744,24
18745,18
18746,23
18750,21
18752,18
18763,23
18765,20
18773,17
18774,17
18777,21
18779,24
18781,17
18782,17
18783,18
18785,21
18787,19
18792,20
18797,21
18804,23
18805,20
18806,17
18809,22
18814,23
18820,17
18824,17
18825,21
18826,23
18840,24
18841,16
18849,21
18851,20
18852,17
18856,21
18860,16
18861,23
18862,23
18864,22
18871,21
18874,17
18878,20
18879,17
18880,24
18881,20
18882,20
18883,21
18884,17
18885,17
18886,23
18887,17
18890,16
18892,18
18900,21
18902,17
18909,21
18910,24
18911,21
18912,19
18913,18
18915,23
18916,17
18924,22
18930,21
18933,21
18935,19
18939,23
18943,24
18962,18
18963,21
18967,16
18969,18
18970,22
18974,24
18975,20
18976,23
18977,22
18978,21
18983,16
18984,24
18985,16
18987,19
18994,22
18996,17
18999,23
19001,18
19007,22
19011,16
19014,22
19015,19
19016,22
19018,24
19021,16
19024,19
19025,23
19027,22
19032,18
19036,17
19037,24
19038,22
19039,21
19043,23
19045,21
19046,22
19049,19
19050,20
19054,22
19055,17
19058,17
19062,18
19068,21
19070,23
19075,17
19076,18
19080,24
19081,20
19084,19
19085,16
19087,23
19091,17
19099,17
19102,17
19106,20
19109,23
19114,18
19117,23
19120,17
19125,17
19131,20
19134,23
19135,23
19138,22
19143,17
19144,17
19148,22
19152,21
19153,20
19160,24
19164,23
19172,18
19174,17
19177,20
19179,22
19184,22
19186,20
19188,19
19190,18
19194,23
19195,17
19197,19
19200,22
19205,21
19206,20
19207,23
19209,17
19213,24
19214,16
19215,17
19216,21
19219,24
19220,21
19221,22
19227,24
19228,17
19234,22
19236,24
19241,21
19242,17
19244,18
19245,21
19246,24
19251,23
19254,17
19257,19
19259,20
19261,22
19265,24
19266,23
19267,19
19270,22
19272,22
19275,19
19276,22
19286,22
19288,23
19292,22
19296,17
19298,20
19300,20
19303,24
19304,23
19305,24
19306,23
19311,20
19312,18
19314,24
19316,24
19318,17
19320,21
